1, 0, 1, 1.54354e-35, 
2, 0, 1, 0, 
3, 2.07261e-29, 1, 5.129e-07, 
3, 0.0007604, 2.48661e-08, 0.99924, 
4, 0, 1, 0, 
4, 0.000143704, 8.18397e-06, 0.999848, 
4, 0.0007604, 2.48661e-08, 0.99924, 
5, 1.21976e-28, 1, 2.62385e-22, 
5, 0.001803, 1.08247e-08, 0.998197, 
6, 0, 1, 0, 
6, 0.0200977, 1.57224e-09, 0.979902, 
7, 0, 1, 0, 
8, 1.9656e-37, 1, 1.3821e-23, 
8, 0.001803, 1.08247e-08, 0.998197, 
8, 0.001803, 1.08247e-08, 0.998197, 
9, 0.000258789, 2.55319e-08, 0.999741, 
9, 1.57478e-25, 0, 1, 
9, 0.001803, 1.08247e-08, 0.998197, 
10, 0, 1, 0, 
11, 1, 6.33159e-37, 3.71679e-35, 
12, 9.46283e-23, 1, 2.55786e-13, 
13, 0, 1, 0, 
13, 0.001803, 1.08247e-08, 0.998197, 
14, 8.37627e-34, 1, 4.42607e-27, 
15, 0, 1, 3.72785e-28, 
16, 0, 1, 0, 
16, 0.001803, 1.08247e-08, 0.998197, 
17, 0.104713, 0.00190907, 0.893378, 
17, 1.07326e-05, 1.12456e-12, 0.999989, 
17, 0.001803, 1.08247e-08, 0.998197, 
17, 0.001803, 1.08247e-08, 0.998197, 
18, 3.02567e-30, 1, 0, 
19, 0, 1, 8.6438e-36, 
19, 0.001803, 1.08247e-08, 0.998197, 
19, 0.001803, 1.08247e-08, 0.998197, 
19, 0.001803, 1.08247e-08, 0.998197, 
20, 8.54424e-06, 1.71889e-06, 0.99999, 
21, 6.31239e-21, 1, 1.63118e-19, 
23, 0, 1, 8.53413e-37, 
24, 0, 1, 1.20942e-30, 
24, 0.001803, 1.08247e-08, 0.998197, 
25, 0, 1, 0, 
26, 6.37376e-28, 1, 1.12372e-29, 
26, 0.001803, 1.08247e-08, 0.998197, 
27, 0, 1, 2.15809e-08, 
28, 8.27272e-05, 2.17407e-08, 0.999917, 
29, 1.04957e-16, 1, 7.07028e-19, 
30, 4.40474e-23, 1, 5.77608e-27, 
